Plant Dandelion 16 2 0 0 7 
Plant Dandelion 2 5 0 0 7 
Plant Dandelion 12 11 0 0 7 
Plant Dandelion 11 7 0 0 7 
Plant Dandelion 16 3 0 0 7 
Plant Hogweed 17 17 10 0 6 
Plant Hogweed 15 19 10 0 6 
Plant Dandelion 15 9 0 0 6 
Plant Dandelion 12 6 0 0 6 
Plant Dandelion 3 5 0 0 6 
Plant Dandelion 1 9 0 0 6 
Plant Dandelion 0 9 0 0 6 
Plant Dandelion 16 1 0 0 6 
Plant Dandelion 12 9 0 0 5 
Plant Dandelion 8 5 0 0 5 
Plant Dandelion 8 0 0 0 5 
Plant Nightshade 12 13 99 0 5 
Plant Dandelion 14 8 0 0 5 
Plant Dandelion 1 10 0 0 5 
Plant Nightshade 14 12 99 0 4 
Plant Nightshade 9 9 99 0 4 
Plant Dandelion 14 10 0 0 4 
Plant Dandelion 11 10 0 0 4 
Plant Dandelion 7 5 0 0 4 
Plant Dandelion 16 4 0 0 4 
Plant Dandelion 15 8 0 0 4 
Plant Dandelion 7 0 0 0 4 
Plant Nightshade 13 13 99 0 4 
Plant Dandelion 13 9 0 0 3 
Plant Grass 9 13 0 0 3 
Plant Grass 5 12 0 0 3 
Plant Dandelion 14 6 0 0 3 
Plant Dandelion 13 12 0 0 3 
Plant Dandelion 3 7 0 0 3 
Plant Dandelion 17 2 0 0 3 
Plant Dandelion 10 7 0 0 3 
Plant Nightshade 10 9 99 0 3 
Plant Hogweed 18 18 10 0 2 
Plant Grass 8 12 0 0 2 
Plant Grass 5 10 0 0 2 
Plant Dandelion 13 7 0 0 2 
Plant Nightshade 10 13 99 0 2 
Plant Dandelion 15 0 0 0 2 
Plant Grass 8 11 0 0 2 
Plant Dandelion 17 3 0 0 2 
Plant Dandelion 11 6 0 0 2 
Plant Dandelion 17 5 0 0 2 
Plant Dandelion 12 8 0 0 2 
Plant Dandelion 11 9 0 0 2 
Plant Dandelion 15 7 0 0 2 
Plant Dandelion 16 8 0 0 2 
Plant Grass 5 13 0 0 2 
Plant Dandelion 15 6 0 0 2 
Plant Dandelion 18 2 0 0 2 
Plant Dandelion 10 5 0 0 1 
Plant Dandelion 12 5 0 0 1 
Plant Dandelion 12 4 0 0 1 
Plant Dandelion 1 4 0 0 1 
Plant Dandelion 12 7 0 0 1 
Plant Dandelion 16 9 0 0 1 
Plant Dandelion 0 10 0 0 1 
Plant Dandelion 15 10 0 0 1 
Plant Dandelion 10 10 0 0 1 
Plant Dandelion 6 5 0 0 1 
Plant Nightshade 8 10 99 0 0 
Plant Dandelion 7 1 0 0 0 
Plant Dandelion 2 4 0 0 0 
Plant Dandelion 11 8 0 0 0 
Plant Dandelion 17 1 0 0 0 
Plant Nightshade 12 14 99 0 0 
Plant Dandelion 6 0 0 0 0 
Plant Grass 9 14 0 0 0 
Plant Dandelion 13 8 0 0 0 
Plant Dandelion 17 4 0 0 0 
Plant Dandelion 16 5 0 0 0 
Plant Dandelion 16 6 0 0 0 
Plant Dandelion 11 5 0 0 0 
Plant Dandelion 6 4 0 0 0 
